SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalAmount
2143,670,50,2022-03-16,4,192.36
2144,435,70,2022-03-20,2,166.82
2145,862,89,2023-06-03,4,395.2
2146,64,34,2023-09-25,1,36.25
2147,827,81,2022-11-24,1,25.17
2148,750,39,2023-10-06,4,104.16
2149,911,3,2022-06-20,5,211.45
2150,77,87,2023-12-29,3,136.59
2151,803,21,2023-11-23,5,263.6
2152,1,34,2022-09-26,4,145.0
2153,919,31,2023-05-09,2,109.04
2154,663,20,2023-11-05,3,111.18
2155,19,40,2023-05-21,4,91.8
2156,17,51,2023-10-24,3,54.96
2157,997,32,2022-05-14,3,194.07
2158,847,12,2022-12-13,3,139.17
2159,842,26,2022-12-24,5,76.75
2160,379,99,2022-02-16,2,183.38
2161,312,41,2022-06-01,2,40.58
2162,723,57,2023-05-21,3,287.34
2163,816,18,2022-12-09,5,174.55
2164,672,27,2022-04-25,5,256.9
2165,724,61,2023-04-02,4,197.84
2166,906,84,2023-07-13,1,91.04
2167,357,6,2023-12-25,2,64.9
2168,485,95,2023-08-30,4,202.48
2169,554,5,2023-03-02,3,162.18
2170,169,77,2022-12-21,2,114.02
2171,146,99,2022-08-18,1,91.69
2172,678,57,2022-10-20,4,383.12
2173,85,55,2023-03-12,1,25.08
2174,471,89,2023-07-25,5,494.0
2175,522,24,2023-05-14,4,355.24
2176,282,4,2023-04-24,1,93.99
2177,414,31,2023-01-17,5,272.6
2178,642,55,2023-01-02,1,25.08
2179,921,19,2023-04-23,5,222.05
2180,647,6,2022-05-19,4,129.8
2181,377,92,2023-10-26,2,103.66
2182,967,23,2023-10-17,4,90.72
2183,59,9,2022-04-27,2,92.62
2184,653,55,2023-09-16,1,25.08
2185,607,36,2023-12-13,1,18.98
2186,688,71,2023-01-11,1,33.29
2187,879,70,2023-10-17,3,250.23
2188,358,2,2022-12-20,3,126.0
2189,746,43,2023-12-19,2,182.6
2190,835,40,2022-11-11,4,91.8
2191,305,20,2023-09-19,2,74.12
2192,625,59,2023-07-07,3,39.78
2193,113,16,2023-10-14,3,166.53
2194,613,19,2023-05-05,4,177.64
2195,805,59,2022-09-23,5,66.3
2196,408,30,2022-11-27,3,163.8
2197,773,34,2022-02-18,3,108.75
2198,94,4,2022-01-22,1,93.99
2199,450,30,2022-01-07,3,163.8
2200,344,72,2023-11-08,3,45.72
2201,814,45,2022-02-13,1,88.83
2202,724,13,2022-01-29,4,182.44
2203,283,55,2023-11-02,2,50.16
2204,418,75,2023-09-17,2,67.7
2205,927,49,2022-03-04,3,230.88
2206,422,3,2023-07-09,3,126.87
2207,802,58,2022-07-19,5,430.85
2208,740,20,2022-10-11,3,111.18
2209,860,52,2023-03-09,5,418.6
2210,543,96,2022-04-03,3,263.97
2211,495,43,2022-06-14,5,456.5
2212,710,52,2022-07-15,2,167.44
2213,315,78,2022-08-21,4,160.52
2214,14,60,2023-11-15,4,307.76
2215,82,34,2022-09-27,5,181.25
2216,83,28,2022-03-21,3,139.92
2217,125,45,2022-09-03,4,355.32
2218,116,6,2022-11-23,2,64.9
2219,564,60,2023-08-28,1,76.94
2220,971,85,2022-12-29,4,235.88
2221,392,14,2023-02-08,1,83.98
2222,511,67,2022-08-03,4,79.96
2223,763,32,2023-08-17,5,323.45
2224,729,44,2023-05-19,2,60.7
2225,559,66,2022-02-06,2,122.86
2226,288,87,2022-03-13,5,227.65
2227,606,33,2023-07-06,3,180.06
2228,548,77,2023-07-05,2,114.02
2229,33,7,2022-08-25,4,336.64
2230,743,46,2023-12-11,2,188.54
2231,533,85,2022-02-01,2,117.94
2232,229,84,2022-11-12,2,182.08
2233,695,26,2023-07-26,2,30.7
2234,594,45,2022-05-25,5,444.15
2235,245,1,2023-06-22,1,61.36
2236,747,56,2022-04-18,4,217.08
2237,432,99,2022-08-15,5,458.45
2238,923,41,2023-07-12,4,81.16
2239,368,18,2022-04-13,3,104.73
2240,987,20,2023-07-27,4,148.24
2241,456,46,2022-07-10,2,188.54
2242,226,10,2022-06-30,3,123.36
2243,435,17,2022-04-01,2,101.02
2244,775,12,2023-05-18,4,185.56
2245,984,98,2022-03-25,1,62.48
2246,621,83,2022-12-18,2,191.3
2247,696,9,2023-05-02,4,185.24
2248,124,78,2022-07-27,3,120.39
2249,979,25,2023-05-16,2,37.74
2250,840,80,2023-02-15,5,352.8
2251,916,100,2022-03-30,5,243.6
2252,45,71,2022-02-08,3,99.87
2253,572,93,2022-03-02,5,117.85
2254,455,100,2023-03-29,5,243.6
2255,960,80,2022-08-07,3,211.68
2256,204,37,2023-05-25,3,33.72
2257,759,62,2022-09-20,2,158.6
2258,627,7,2022-03-10,5,420.8
2259,404,98,2023-07-03,4,249.92
2260,539,27,2023-11-03,2,102.76
2261,505,62,2023-02-24,1,79.3
2262,335,25,2022-11-17,1,18.87
2263,366,41,2023-07-20,3,60.87
2264,176,52,2023-01-22,3,251.16
2265,716,82,2022-10-18,2,52.86
2266,432,93,2022-08-01,1,23.57
2267,713,27,2023-11-05,3,154.14
2268,827,37,2023-05-18,5,56.2
2269,269,100,2023-02-26,1,48.72
2270,936,7,2023-05-10,2,168.32
2271,165,93,2022-08-15,3,70.71
2272,113,18,2023-09-12,1,34.91
2273,118,62,2022-12-31,2,158.6
2274,866,28,2023-10-19,1,46.64
2275,907,60,2022-03-03,4,307.76
2276,224,52,2023-01-21,5,418.6
2277,638,34,2023-12-03,5,181.25
2278,830,22,2023-11-19,4,390.8
2279,295,25,2022-01-30,2,37.74
2280,445,62,2023-09-20,3,237.9
2281,823,67,2022-05-04,3,59.97
2282,763,31,2023-08-31,2,109.04
2283,46,55,2023-10-23,4,100.32
2284,805,7,2023-12-24,2,168.32
2285,587,52,2022-09-28,5,418.6
2286,412,62,2022-11-26,4,317.2
2287,564,81,2022-09-04,3,75.51
2288,826,40,2023-06-16,3,68.85
2289,247,19,2022-11-30,4,177.64
2290,131,35,2023-01-27,1,81.61
2291,261,46,2023-06-14,2,188.54
2292,430,17,2023-09-20,5,252.55
2293,666,82,2023-06-24,2,52.86
2294,987,23,2023-11-12,1,22.68
2295,80,11,2023-01-26,5,389.2
2296,741,61,2023-03-24,2,98.92
2297,215,75,2023-04-03,1,33.85
2298,597,9,2022-05-03,2,92.62
2299,580,44,2022-08-20,5,151.75
2300,806,85,2022-11-29,4,235.88
2301,493,84,2023-02-27,4,364.16
2302,483,63,2023-03-01,2,192.54
2303,726,40,2022-03-21,3,68.85
2304,975,73,2023-06-05,1,83.7
2305,640,81,2023-01-05,4,100.68
2306,352,43,2022-01-03,1,91.3
2307,168,97,2022-07-15,4,241.96
2308,715,25,2022-01-14,5,94.35
2309,942,72,2023-06-17,1,15.24
2310,892,66,2022-07-01,5,307.15
2311,495,75,2023-03-20,3,101.55
2312,166,47,2022-04-23,1,96.74
2313,8,31,2022-01-25,5,272.6
2314,77,35,2023-02-26,5,408.05
2315,489,83,2022-06-05,2,191.3
2316,222,26,2023-05-29,3,46.05
2317,608,99,2022-01-24,4,366.76
2318,348,97,2022-11-06,1,60.49
2319,262,9,2023-08-09,5,231.55
2320,441,65,2022-12-09,5,184.6
2321,450,57,2023-08-07,1,95.78
2322,207,24,2022-10-15,2,177.62
2323,556,70,2023-02-06,5,417.05
2324,953,53,2023-05-20,2,177.1
2325,709,3,2022-04-25,4,169.16
2326,535,63,2023-08-04,3,288.81
2327,722,61,2022-12-26,1,49.46
2328,565,65,2023-02-03,4,147.68
2329,493,62,2023-06-18,3,237.9
2330,131,72,2022-07-07,4,60.96
2331,160,6,2022-03-09,2,64.9
2332,302,55,2022-06-26,1,25.08
2333,714,69,2023-02-08,2,127.76
2334,449,75,2023-12-27,2,67.7
2335,613,14,2023-06-22,3,251.94
2336,191,35,2022-07-16,1,81.61
2337,733,17,2023-02-05,1,50.51
2338,583,64,2023-05-10,5,180.6
2339,78,51,2022-01-03,1,18.32
2340,221,15,2022-09-29,3,152.76
2341,631,6,2023-07-22,2,64.9
2342,691,34,2023-11-19,4,145.0
2343,542,31,2022-11-10,3,163.56
2344,755,75,2022-04-08,5,169.25
2345,487,31,2023-01-19,3,163.56
2346,304,25,2022-07-25,5,94.35
2347,984,14,2022-08-15,5,419.9
2348,952,11,2022-08-27,3,233.52
2349,796,67,2022-10-05,5,99.95
2350,724,76,2022-10-17,5,294.65
2351,421,1,2022-09-24,4,245.44
2352,179,12,2023-08-22,2,92.78
2353,191,18,2022-03-06,2,69.82
2354,900,61,2023-06-25,4,197.84
2355,651,40,2023-11-14,2,45.9
2356,41,60,2022-04-11,2,153.88
2357,650,23,2022-05-21,2,45.36
2358,686,55,2022-05-13,4,100.32
2359,786,38,2023-04-15,1,91.88
2360,409,26,2023-06-29,4,61.4
2361,310,18,2023-07-10,3,104.73
2362,822,82,2022-02-28,5,132.15
2363,244,78,2023-02-25,5,200.65
2364,280,78,2023-06-16,5,200.65
2365,987,81,2023-09-18,2,50.34
2366,935,63,2022-08-11,1,96.27
2367,754,50,2022-05-23,3,144.27
2368,154,99,2023-01-12,5,458.45
2369,68,24,2022-08-14,3,266.43
2370,494,42,2022-08-06,3,158.73
2371,774,95,2023-04-08,4,202.48
2372,178,76,2022-03-21,4,235.72
2373,329,83,2023-07-11,2,191.3
2374,508,51,2022-07-02,3,54.96
2375,835,68,2022-11-02,5,394.9
2376,577,77,2023-01-17,5,285.05
2377,685,63,2022-05-21,3,288.81
2378,669,47,2023-08-25,4,386.96
2379,436,38,2023-11-09,3,275.64
2380,466,19,2023-06-15,2,88.82
2381,330,57,2022-01-16,2,191.56
2382,956,24,2023-09-04,4,355.24
2383,224,44,2023-03-21,3,91.05
2384,90,12,2022-10-17,1,46.39
2385,267,30,2023-03-20,2,109.2
2386,548,61,2023-12-17,5,247.3
2387,189,70,2022-05-08,2,166.82
2388,450,40,2022-09-12,4,91.8
2389,620,30,2022-12-08,4,218.4
2390,745,51,2023-07-10,4,73.28
2391,962,59,2022-02-06,5,66.3
2392,715,69,2023-06-18,3,191.64
2393,77,50,2022-06-18,3,144.27
2394,438,5,2023-05-01,1,54.06
2395,780,74,2022-06-29,4,109.28
2396,8,62,2022-07-07,5,396.5
2397,658,12,2022-10-18,5,231.95
2398,40,13,2023-08-12,2,91.22
2399,272,33,2022-04-23,2,120.04
2400,919,30,2022-01-06,3,163.8
2401,171,9,2023-11-04,4,185.24
2402,782,59,2023-03-17,4,53.04
2403,461,79,2022-12-21,4,107.56
2404,706,47,2023-02-04,2,193.48
2405,463,80,2023-12-22,4,282.24
2406,964,98,2023-09-23,3,187.44
2407,354,18,2023-12-26,2,69.82
2408,517,24,2023-12-14,5,444.05
2409,98,95,2022-10-31,1,50.62
2410,349,12,2022-08-21,2,92.78
2411,774,55,2023-03-21,4,100.32
2412,114,66,2023-03-15,4,245.72
2413,347,60,2023-12-13,5,384.7
2414,958,7,2022-12-22,3,252.48
2415,238,15,2022-08-24,4,203.68
2416,617,28,2023-01-06,5,233.2
2417,117,50,2023-11-10,3,144.27
2418,262,23,2023-12-11,5,113.4
2419,620,33,2022-03-03,4,240.08
2420,142,84,2023-08-07,2,182.08
2421,821,79,2023-07-18,3,80.67
2422,547,88,2022-03-27,4,124.2
2423,331,16,2023-08-13,3,166.53
2424,170,14,2023-04-22,5,419.9
2425,798,14,2022-08-01,2,167.96
2426,651,3,2023-03-24,4,169.16
2427,173,36,2023-09-07,5,94.9
2428,10,44,2022-07-20,1,30.35
2429,881,24,2022-09-19,3,266.43
2430,457,87,2022-11-08,2,91.06
2431,845,30,2022-05-02,2,109.2
2432,921,22,2023-01-05,3,293.1
2433,430,26,2023-07-10,1,15.35
2434,865,75,2022-11-28,4,135.4
2435,699,47,2023-05-31,5,483.7
2436,239,19,2023-06-24,3,133.23
2437,429,21,2023-06-03,1,52.72
2438,266,33,2022-07-14,3,180.06
2439,616,79,2023-09-25,2,53.78
2440,659,39,2023-08-18,3,78.12
2441,968,87,2023-12-20,1,45.53
2442,59,26,2022-12-26,1,15.35
2443,817,68,2023-02-20,2,157.96
2444,884,91,2023-06-17,2,196.84
2445,905,28,2023-10-18,5,233.2
2446,250,78,2023-12-26,4,160.52
2447,486,7,2023-04-04,2,168.32
2448,77,30,2022-06-04,4,218.4
2449,363,45,2023-07-26,5,444.15
2450,936,61,2022-08-09,5,247.3
2451,446,51,2022-11-08,3,54.96
2452,602,94,2023-01-31,4,262.0
2453,376,15,2023-04-04,3,152.76
2454,341,39,2022-10-21,3,78.12
2455,644,66,2022-08-16,4,245.72
2456,336,76,2023-01-12,4,235.72
2457,690,99,2022-05-28,1,91.69
2458,320,71,2023-07-04,4,133.16
2459,399,53,2022-03-12,3,265.65
2460,269,98,2022-05-19,4,249.92
2461,230,41,2023-01-26,5,101.45
2462,786,34,2022-05-24,1,36.25
2463,855,100,2023-08-03,4,194.88
2464,930,82,2022-01-11,5,132.15
2465,949,29,2023-04-23,4,315.68
2466,710,74,2023-04-17,4,109.28
2467,708,14,2023-01-01,4,335.92
2468,520,34,2022-09-04,4,145.0
2469,680,73,2023-12-13,2,167.4
2470,443,19,2023-07-02,2,88.82
2471,588,79,2023-11-16,1,26.89
2472,589,79,2022-02-01,2,53.78
2473,929,31,2023-12-06,5,272.6
2474,819,40,2022-03-20,2,45.9
2475,197,34,2022-08-10,2,72.5
2476,788,91,2022-06-14,5,492.1
2477,956,33,2023-07-13,1,60.02
2478,545,26,2022-01-05,4,61.4
2479,732,61,2022-03-28,5,247.3
2480,972,46,2023-12-12,1,94.27
2481,539,92,2022-05-11,2,103.66
2482,729,73,2022-08-30,3,251.1
2483,581,46,2023-02-26,4,377.08
2484,635,43,2023-01-09,5,456.5
2485,954,8,2022-09-06,3,261.39
2486,615,27,2023-07-15,1,51.38
2487,670,15,2023-10-11,5,254.6
2488,783,48,2022-04-09,4,322.4
2489,254,8,2022-09-01,4,348.52
2490,666,68,2022-11-19,2,157.96
2491,864,39,2022-10-07,2,52.08
2492,622,77,2022-04-14,2,114.02
2493,955,47,2022-06-09,2,193.48
2494,362,19,2023-10-19,3,133.23
2495,106,51,2023-12-13,5,91.6
2496,729,7,2022-10-12,3,252.48
2497,406,90,2023-01-05,3,52.98
2498,561,67,2022-09-06,4,79.96
2499,778,7,2023-05-26,3,252.48
2500,100,45,2023-01-30,3,266.49
2501,181,93,2023-03-28,1,23.57
2502,74,5,2023-12-24,1,54.06
2503,625,17,2022-01-17,5,252.55
2504,855,23,2023-04-11,2,45.36
2505,171,70,2023-06-23,5,417.05
2506,634,61,2023-10-29,1,49.46
2507,813,92,2023-03-04,3,155.49
2508,324,23,2022-07-11,3,68.04
2509,563,31,2022-02-26,3,163.56
2510,238,89,2023-04-15,2,197.6
2511,453,3,2022-09-13,1,42.29
2512,591,96,2023-01-11,3,263.97
2513,799,71,2023-02-26,3,99.87
2514,168,58,2022-11-17,4,344.68
2515,406,15,2022-08-28,4,203.68
2516,719,38,2022-10-13,1,91.88
2517,621,55,2023-04-27,3,75.24
2518,632,84,2023-02-21,2,182.08
2519,750,35,2023-02-03,2,163.22
2520,663,16,2023-03-13,4,222.04
2521,494,4,2023-02-01,2,187.98
2522,966,37,2023-07-20,3,33.72
2523,83,23,2022-11-24,4,90.72
2524,57,10,2022-11-01,1,41.12
2525,735,41,2022-05-11,2,40.58
2526,971,23,2022-12-27,2,45.36
2527,790,20,2023-06-07,1,37.06
2528,42,8,2023-11-20,4,348.52
2529,10,66,2022-02-19,5,307.15
2530,909,38,2022-04-18,2,183.76
2531,380,18,2022-06-15,3,104.73
2532,595,55,2022-11-19,3,75.24
2533,532,51,2023-03-03,4,73.28
2534,894,2,2022-04-20,5,210.0
2535,67,61,2023-12-28,5,247.3
2536,98,8,2023-05-26,2,174.26
2537,459,25,2022-01-22,2,37.74
2538,401,91,2023-09-25,2,196.84
2539,359,27,2023-08-19,1,51.38
2540,238,79,2022-08-09,3,80.67
2541,193,75,2023-02-14,5,169.25
2542,495,98,2022-02-26,1,62.48
2543,969,32,2022-07-10,2,129.38
2544,735,10,2022-03-09,2,82.24
2545,638,88,2023-05-27,2,62.1
2546,533,37,2022-11-16,4,44.96
2547,172,7,2023-04-17,3,252.48
2548,889,98,2022-12-05,3,187.44
2549,144,35,2022-10-03,1,81.61
2550,266,86,2023-04-03,4,275.16
2551,52,54,2022-11-04,3,107.01
2552,215,33,2022-12-05,4,240.08
2553,897,4,2022-01-13,3,281.97
2554,692,11,2023-04-01,2,155.68
2555,712,39,2023-02-03,5,130.2
2556,684,90,2023-01-24,4,70.64
2557,316,16,2022-09-24,5,277.55
2558,152,63,2022-09-01,1,96.27
2559,40,90,2022-05-31,3,52.98
2560,565,3,2023-02-15,1,42.29
2561,60,20,2023-04-28,2,74.12
2562,81,8,2023-02-17,2,174.26
2563,314,36,2023-06-15,4,75.92
2564,730,26,2023-07-16,1,15.35
2565,864,42,2023-11-26,4,211.64
2566,885,54,2023-10-06,5,178.35
2567,985,35,2023-08-30,2,163.22
2568,361,78,2022-09-19,5,200.65
2569,464,90,2022-10-13,1,17.66
2570,620,93,2022-02-05,5,117.85
2571,739,14,2023-05-26,2,167.96
2572,438,91,2023-08-19,3,295.26
2573,173,74,2022-11-28,4,109.28
2574,152,86,2023-12-18,5,343.95
2575,140,25,2023-04-13,5,94.35
2576,220,84,2023-07-14,1,91.04
2577,764,30,2022-04-16,5,273.0
2578,363,55,2022-01-17,3,75.24
2579,29,53,2023-01-03,5,442.75
2580,827,50,2023-04-19,1,48.09
2581,828,61,2023-03-29,2,98.92
2582,670,16,2022-09-02,3,166.53
2583,986,74,2022-01-11,5,136.6
2584,244,24,2023-11-01,2,177.62
2585,231,32,2023-04-29,1,64.69
2586,62,43,2023-07-25,5,456.5
2587,621,60,2023-03-20,2,153.88
2588,506,73,2023-10-14,1,83.7
2589,133,57,2023-11-23,2,191.56
2590,243,68,2022-02-15,4,315.92
2591,404,15,2022-08-23,2,101.84
2592,347,19,2023-05-22,3,133.23
2593,494,79,2022-07-09,5,134.45
2594,663,24,2023-05-29,4,355.24
2595,406,68,2022-06-27,3,236.94
2596,278,33,2023-11-18,5,300.1
2597,759,4,2022-10-26,2,187.98
2598,111,78,2023-03-18,3,120.39
2599,75,86,2023-06-10,5,343.95
2600,214,49,2023-04-24,3,230.88
2601,861,37,2022-06-27,1,11.24
2602,909,68,2022-04-01,5,394.9
2603,678,96,2023-08-07,2,175.98
2604,515,32,2022-05-07,2,129.38
2605,809,82,2023-09-04,3,79.29
2606,870,83,2022-12-20,4,382.6
2607,739,88,2022-08-21,3,93.15
2608,612,42,2023-10-22,5,264.55
2609,557,99,2023-07-19,1,91.69
2610,275,23,2023-07-16,1,22.68
2611,567,46,2022-06-13,3,282.81
2612,380,1,2023-02-25,3,184.08
2613,718,2,2022-08-11,2,84.0
2614,884,58,2022-07-07,5,430.85
2615,982,19,2022-05-09,1,44.41
2616,832,81,2022-10-15,1,25.17
2617,44,37,2022-07-09,1,11.24
2618,648,49,2023-07-18,3,230.88
2619,170,67,2023-03-03,3,59.97
2620,740,12,2022-02-17,1,46.39
2621,528,41,2022-08-08,4,81.16
2622,650,23,2023-07-07,3,68.04
2623,974,37,2023-11-22,4,44.96
2624,159,33,2023-03-02,5,300.1
2625,475,84,2023-12-15,5,455.2
2626,384,18,2022-03-16,4,139.64
2627,349,23,2023-09-04,2,45.36
2628,324,85,2023-03-05,5,294.85
2629,994,23,2023-07-07,5,113.4
2630,183,60,2023-05-23,5,384.7
2631,149,44,2022-02-04,5,151.75
2632,383,70,2023-10-03,4,333.64
2633,291,4,2022-03-08,5,469.95
2634,435,97,2022-07-15,3,181.47
2635,469,48,2023-06-16,5,403.0
2636,873,11,2023-05-21,3,233.52
2637,769,7,2023-09-26,1,84.16
2638,554,85,2023-06-21,1,58.97
2639,222,15,2023-01-24,5,254.6
2640,550,45,2022-02-18,3,266.49
2641,161,57,2022-03-26,4,383.12
2642,503,9,2022-06-22,3,138.93
2643,126,32,2022-07-11,1,64.69
2644,765,60,2022-01-09,5,384.7
2645,768,64,2022-06-07,4,144.48
2646,669,89,2022-03-24,5,494.0
2647,313,26,2023-09-18,1,15.35
2648,410,33,2023-08-11,2,120.04
2649,112,35,2022-06-05,4,326.44
2650,500,51,2023-11-23,5,91.6
2651,623,52,2022-04-12,2,167.44
2652,394,34,2023-06-23,1,36.25
2653,604,67,2023-04-21,1,19.99
2654,950,84,2022-06-05,1,91.04
2655,997,21,2022-04-24,2,105.44
2656,406,2,2023-09-02,1,42.0
2657,959,23,2023-11-09,4,90.72
2658,128,74,2023-11-19,3,81.96
2659,414,40,2023-05-30,3,68.85
2660,736,76,2023-09-16,5,294.65
2661,882,29,2023-05-08,4,315.68
2662,615,17,2023-05-27,1,50.51
2663,402,28,2023-11-05,3,139.92
2664,478,13,2022-11-07,2,91.22
2665,714,61,2022-09-25,5,247.3
2666,723,75,2022-03-27,2,67.7
2667,75,4,2023-02-27,3,281.97
2668,179,75,2023-08-20,2,67.7
2669,39,88,2022-09-26,4,124.2
2670,761,9,2022-06-28,2,92.62
2671,996,100,2023-03-28,1,48.72
2672,110,61,2023-01-15,2,98.92
2673,132,38,2023-05-01,3,275.64
2674,311,63,2022-01-23,5,481.35
2675,190,8,2022-04-23,1,87.13
2676,318,3,2022-12-22,1,42.29
2677,137,5,2022-11-14,4,216.24
2678,63,17,2023-06-26,5,252.55
2679,82,40,2023-10-03,3,68.85
2680,717,1,2023-08-27,3,184.08
2681,344,75,2023-04-29,2,67.7
2682,956,91,2022-02-09,4,393.68
2683,704,7,2022-03-27,1,84.16
2684,935,54,2023-12-04,5,178.35
2685,993,7,2022-08-18,1,84.16
2686,522,100,2022-05-31,3,146.16
2687,796,13,2022-12-24,2,91.22
2688,507,46,2023-09-27,2,188.54
2689,199,42,2023-07-20,2,105.82
2690,196,14,2022-11-15,2,167.96
2691,920,3,2022-09-24,1,42.29
2692,512,11,2023-03-15,4,311.36
2693,593,64,2022-12-17,2,72.24
2694,377,28,2022-12-19,3,139.92
2695,329,55,2023-04-04,3,75.24
2696,350,91,2022-02-21,5,492.1
2697,269,96,2023-09-18,5,439.95
2698,215,80,2023-10-03,1,70.56
2699,37,78,2022-10-15,2,80.26
2700,590,53,2022-09-18,1,88.55
2701,894,49,2023-07-08,3,230.88
2702,426,81,2022-12-20,3,75.51
2703,257,19,2023-04-12,2,88.82
2704,77,5,2023-08-01,3,162.18
2705,386,9,2023-02-28,4,185.24
2706,864,54,2023-02-21,2,71.34
2707,905,5,2023-01-28,2,108.12
2708,22,92,2023-03-01,2,103.66
2709,461,30,2023-01-20,4,218.4
2710,544,48,2022-02-20,5,403.0
2711,597,90,2023-12-06,2,35.32
2712,463,9,2022-02-12,2,92.62
2713,987,15,2023-03-13,4,203.68
2714,743,98,2022-06-23,1,62.48
2715,855,92,2023-01-27,2,103.66
2716,982,1,2022-11-19,2,122.72
2717,96,64,2022-04-05,2,72.24
2718,694,1,2022-06-01,3,184.08
2719,693,60,2023-11-07,1,76.94
2720,777,59,2022-03-24,3,39.78
2721,501,78,2022-03-24,2,80.26
2722,430,27,2022-06-06,2,102.76
2723,860,10,2022-11-30,4,164.48
2724,740,92,2023-05-14,1,51.83
2725,479,46,2022-10-29,1,94.27
2726,76,98,2022-07-01,4,249.92
2727,780,97,2022-04-04,5,302.45
2728,355,16,2023-06-19,2,111.02
2729,652,22,2022-11-18,5,488.5
2730,626,80,2023-08-17,2,141.12
2731,514,77,2022-12-14,5,285.05
2732,219,95,2022-10-11,4,202.48
2733,369,15,2022-03-06,3,152.76
2734,865,95,2022-04-30,4,202.48
2735,483,85,2022-12-21,3,176.91
2736,708,16,2022-07-05,2,111.02
2737,880,64,2022-11-23,3,108.36
2738,657,92,2023-04-13,1,51.83
2739,487,98,2023-06-26,2,124.96
2740,729,51,2022-11-14,5,91.6
2741,675,93,2023-12-21,4,94.28
2742,381,89,2023-03-14,3,296.4
2743,239,69,2022-09-11,2,127.76
2744,91,99,2023-11-19,1,91.69
2745,467,29,2022-03-14,3,236.76
2746,709,73,2023-05-28,3,251.1
2747,453,14,2022-05-09,2,167.96
2748,471,92,2023-06-01,1,51.83
2749,422,79,2022-10-26,1,26.89
2750,816,60,2022-01-13,1,76.94
2751,205,93,2022-07-09,4,94.28
2752,368,86,2023-08-30,3,206.37
2753,970,86,2023-03-26,2,137.58
2754,42,55,2022-09-17,1,25.08
2755,68,22,2023-08-29,3,293.1
2756,707,98,2022-07-07,4,249.92
2757,548,60,2023-07-05,3,230.82
2758,697,32,2022-05-01,5,323.45
2759,405,93,2022-01-24,5,117.85
2760,180,2,2022-04-13,2,84.0
2761,673,63,2023-02-20,4,385.08
2762,4,100,2023-04-12,1,48.72
2763,101,66,2023-12-13,2,122.86
2764,987,76,2022-08-19,5,294.65
2765,887,96,2023-04-09,1,87.99
2766,250,86,2023-10-21,1,68.79
2767,361,24,2022-04-13,1,88.81
2768,274,44,2023-11-19,4,121.4
2769,377,3,2023-04-14,4,169.16
2770,914,44,2023-06-20,1,30.35
2771,121,9,2022-04-18,4,185.24
2772,427,34,2022-10-11,2,72.5
2773,633,41,2022-11-24,4,81.16
2774,209,28,2022-05-03,2,93.28
2775,587,61,2023-01-12,5,247.3
2776,174,95,2023-02-25,4,202.48
2777,156,36,2023-03-10,2,37.96
2778,730,36,2022-08-09,1,18.98
2779,619,80,2022-08-07,4,282.24
2780,253,18,2023-07-18,1,34.91
2781,915,23,2022-09-29,1,22.68
2782,499,89,2023-03-21,1,98.8
2783,457,35,2022-09-04,3,244.83
2784,299,3,2023-05-07,2,84.58
2785,548,64,2022-05-14,2,72.24
2786,195,56,2022-06-04,3,162.81
2787,532,22,2022-05-09,4,390.8
2788,224,68,2023-06-28,5,394.9
2789,271,80,2022-11-11,4,282.24
2790,734,70,2023-04-23,2,166.82
2791,34,49,2022-03-19,2,153.92
2792,384,2,2022-06-16,3,126.0
2793,620,35,2023-09-20,1,81.61
2794,844,21,2023-07-28,5,263.6
2795,402,28,2023-03-04,4,186.56
2796,974,41,2022-11-11,5,101.45
2797,309,90,2022-07-22,4,70.64
2798,734,68,2022-10-26,1,78.98
2799,357,34,2023-08-21,4,145.0
2800,1,82,2022-09-07,1,26.43
2801,95,28,2023-02-27,3,139.92
2802,192,64,2022-09-07,4,144.48
2803,348,35,2022-04-08,3,244.83
2804,353,32,2022-01-16,3,194.07
2805,547,90,2023-08-25,3,52.98
2806,967,6,2023-04-24,4,129.8
2807,543,60,2022-04-30,4,307.76
2808,51,61,2023-06-11,3,148.38
2809,648,56,2022-12-18,1,54.27
2810,156,100,2023-12-08,5,243.6
2811,914,72,2022-09-18,2,30.48
2812,937,1,2022-06-09,1,61.36
2813,493,54,2023-10-04,4,142.68
2814,848,42,2022-11-24,2,105.82
2815,430,19,2022-06-10,4,177.64
2816,424,90,2022-07-26,1,17.66
2817,929,82,2023-10-04,3,79.29
2818,478,87,2023-03-29,2,91.06
2819,118,6,2022-10-23,3,97.35
2820,931,89,2022-12-28,5,494.0
2821,625,91,2022-12-26,1,98.42
2822,297,74,2022-06-04,3,81.96
2823,702,7,2023-07-26,2,168.32
2824,841,60,2022-07-12,3,230.82
2825,302,99,2022-07-02,1,91.69
2826,904,72,2023-02-14,4,60.96
2827,828,14,2023-12-15,3,251.94
2828,689,100,2022-06-29,4,194.88
2829,667,6,2022-09-14,2,64.9
2830,199,18,2022-10-08,1,34.91
2831,777,43,2022-11-19,2,182.6
2832,95,9,2022-01-28,3,138.93
2833,744,76,2022-01-12,4,235.72
2834,28,11,2022-04-06,1,77.84
2835,529,55,2023-01-24,3,75.24
2836,89,4,2023-05-10,3,281.97
2837,362,47,2022-08-24,4,386.96
2838,15,85,2023-06-18,4,235.88
2839,212,78,2022-06-23,3,120.39
2840,965,96,2023-01-14,5,439.95
